index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
42,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,537 patients,al_scip-inf-6
43,,crenshaw community hospital,1725 pine street,empty,empty,cullman,al,,crenshaw,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,185 patients,al_scip-vte-1
44,10001,,,empty,empty,sheffield,al,36302,hyuston,,auute care hospitals,gyvernment - hospital district or authority,yes,surgical infection prevention,scip-vte-2,pvtients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,184 patients,al_scip-vte-2
45,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,bxaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,80%,20 patients,al_ami-1
46,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,btaz,al,35957,morshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,5 patients,al_ami-2
47,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,guntersville,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
48,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,buaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
49,,marshall medical center south,2505 u s highway 431 north,empty,empty,marion,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
50,10005,mtrshall medical center south,2505 u s highway 431 north,empty,empty,bmaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
51,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,marion,al,,morshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
52,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,,al,al,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,78%,110 patients,al_hf-1
53,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,160 patients,al_hf-2
54,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,al,marshall,,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,24 patients,al_hf-3
55,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,gqvernment - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,24 patients,al_hf-4
56,,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,al_pn-2
57,,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,al,marshall,2565938310,acute care hospitals,gqvernment - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,120 patients,al_pn-3b
58,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,al,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,97%,98 patients,al_pn-4
59,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,211 patients,al_pn-5c
60,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,covington,al,35957,marshall,2565938310,arute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),96%,175 patients,al_pn-6
61,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,81%,118 patients,al_pn-7
62,10005,,2l05 u s highway 431 north,empty,empty,elmore,al,35957,,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14 patients,al_scip-card-2
63,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,,al_scip-inf-1
64,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,guntersville,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 patients,al_scip-inf-2
65,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),al_ami-5,158 patients,al_scip-inf-3
66,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,,al,al,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-4
67,,marshall medical center south,2505 u s highway 431 north,empty,empty,andalusia,al,35957,marshall,,acute care hospitals,government - hospital district or authority,no,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,,al_scip-inf-6
68,,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,ssrgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,,al_scip-vte-1
69,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,sprgical infection prevention,scip-vte-2,patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,2 patients,al_scip-vte-2
70,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,al,georgiana,2567688400,arute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,,al_ami-1
71,10006,,205 marengo street,empty,empty,florence,al,,coffee,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,,al_ami-2
72,,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,43 patients,al_ami-3
73,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,,ami-4,hsart attack patients given smoking cessation advice/counseling,100%,103 patients,al_ami-4
74,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,al,georgiana,2567688400,acute care hospitals,,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,96%,227 patients,al_ami-5
75,,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
76,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,100%,2 patients,al_ami-8a
77,10006,,1725 pine street,empty,empty,florence,al,35631,clanton,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,100%,,al_hf-1
78,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,al_hf-2
79,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,84 patients,al_hf-3
80,10006,emiza coffee memorial hospital,,empty,empty,calhoun,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,hiart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,53 patients,al_hf-4
81,,eliza coffee memorial hospital,205 marengo street,empty,empty,fgorence,al,35631,gjdsden,,acute care hospitals,voluntary non-profit - other,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,174 patients,al_pn-2
82,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,137 patients,al_pn-3b
83,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,al,georgiana,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,al_pn-4
84,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,200 patients,al_pn-5c
85,,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91%,138 patients,al_pn-6
86,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,coffee,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,100%,85 patients,al_pn-7
87,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,sergical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,al_scip-card-2
88,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-inf-1
89,,crenshaw community hospital,2d5 marengo street,empty,empty,,al,35631,lauderdale,,acute care hospitals,,yes,smrgical infection prevention,scip-inf-2,surgery patients who were given the right kind of antibiotic to help prevent infection,100%,462 patients,al_scip-inf-2
90,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,,coffee,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,,al_scip-inf-3
91,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,al_scip-inf-4
92,10006,eniza coffee memorial hospital,,empty,empty,florence,al,al,djthan,,acute care hospitals,,no,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 patients,al_scip-inf-6
93,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,sbrgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,,al_scip-vte-1
94,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,georgiana,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,242 patients,al_scip-vte-2
95,10007,mizell memorial hospital,702 n main st,empty,empty,elmore,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-1,heart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
96,10007,mizell memorial hospital,702 n main st,empty,empty,elmore,al,al,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-2,heart attack patients given aspirin at discharge,al_hf-2,,al_ami-2
97,,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,azute care hospitals,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,al_ami-3
98,,mizell memorial hospital,702 n main st,empty,empty,elmore,al,,covington,,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
99,10007,mizell memorial hospital,702 n main st,empty,empty,elmore,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,ng,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,2 patients,al_ami-5
100,10007,mizell memorial hospital,702 n main st,empty,empty,elmore,al,,covington,3344933541,acute care hospitals,proprietary,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,,al_ami-7a
101,10007,mizell memorial hospital,702 n main st,empty,empty,,al,al,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
102,,mizell memorial hospital,702 n main st,empty,empty,elmore,al,al,covington,3344933541,acute care hospitals,proprietary,no,heart failure,hf-1,heart failure patients given discharge instructions,98%,59 patients,al_hf-1
103,10007,mizell memorial hospital,702 n main st,empty,empty,elmore,al,36467,centre,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,hmart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,,al_hf-2
104,,mizell memorial hospital,702 n main st,empty,empty,elmore,al,,covington,,acute care hospitals,proprietary,no,hvart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),64%,14 patients,al_hf-3
105,10007,mizell memorial hospital,702 n main st,empty,empty,elmore,al,36467,covington,,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,8 patients,al_hf-4
106,10007,mizell memorial hospital,702 n main st,empty,empty,elmore,al,36467,covington,3344933541,acute care hospitals,vrluntary non-profit - private,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87%,85 patients,al_pn-2
107,10007,mizell memorial hospital,702 n main st,empty,empty,elmore,al,,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,al_pn-3b
108,10007,mizell memorial hospital,702 n main st,empty,empty,elmore,al,36467,covington,,acute care hospitals,voluntary non-profit - private,no,pbeumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,,al_pn-4
109,10007,mizell memorial hospital,702 n main st,empty,empty,elmore,al,,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,87 patients,al_pn-5c
110,10007,mizell memorial hospital,702 n main st,empty,empty,elmore,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),88%,57 patients,al_pn-6
111,,mizell memorial hospital,702 n main st,empty,empty,butler,al,36467,covington,3344933541,acute care hospitals,proprietary,no,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,100%,63 patients,al_pn-7
